timestep,volt,rotate,pressure,vibration,label
503,175.0474426,453.7431529,85.20469514,34.60162186,0
504,153.2878095,446.7958223,101.5352802,41.11486386,0
505,151.674665,533.4224054,87.02435566,42.47000293,0
506,165.8739918,399.6824666,96.1616707,34.84222438,0
507,137.4705643,408.8286818,104.6589812,36.51428964,0
508,152.1848732,482.4433723,88.63482296,40.13100211,0
509,175.4328385,505.141291,98.3868225,40.76510458,0
510,181.7313501,455.0709038,95.34212335,33.14767463,0
511,167.2766265,523.4304567,105.8657505,42.73891851,0
512,190.4967147,368.0922936,108.5440149,38.67762116,0
513,165.6735319,428.0925871,106.2526094,38.61060039,0
514,143.9333616,377.8609739,89.68521745,37.38695245,0
515,180.435569,485.9562896,93.34233606,47.63716391,0
516,169.103719,422.5789605,89.80705384,44.5116686,0
517,162.4157868,460.1064614,106.7137306,37.50919334,0
518,162.9478576,410.1004231,121.6133964,43.13950051,0
519,190.6654335,437.1040484,113.0310176,35.93308669,0
520,168.9844561,550.5236585,89.56570628,43.2663905,0
521,177.1734019,412.3624554,106.3028452,46.95918716,0
522,176.1360629,487.930046,94.62360549,40.44417022,0
523,183.4943792,413.8897926,98.94466104,37.35505208,0
524,178.1325328,368.0796229,103.6406402,40.18725311,0
525,145.0609108,531.3428074,97.20956884,42.93820267,0
526,160.2243797,434.4419912,105.3073181,34.18196507,0
527,156.1614896,422.1742807,110.1791213,36.19657156,0
528,173.6703451,469.5065008,95.71052565,39.42484536,0
529,175.4377983,418.0049475,106.1342481,36.66436714,0
530,207.6626845,384.6054247,93.98938288,33.61254019,0
531,178.4053662,459.9286854,102.3645819,45.23036796,0
532,163.8798383,485.2771804,93.25852851,34.73509025,0
533,207.6044499,447.3923493,102.2006673,35.43846624,0
534,183.1827661,506.2242409,119.0301328,41.33388955,0
535,153.9948372,370.2747914,91.33295401,44.17674602,0
536,165.6036686,320.4731419,100.947762,41.04935993,0
537,175.0219927,380.8703328,91.39566636,44.2063318,0
538,168.1391046,498.9880435,87.16702323,35.27870588,0
539,174.7214181,463.6914722,99.75313066,35.75462833,0
540,179.1054381,465.1634544,106.7475114,41.0132213,0
541,164.2211671,550.3148806,98.93112463,32.0129205,0
542,166.8241686,427.0914349,79.24681158,35.27235537,0
543,190.6522822,353.0692189,118.2697912,44.12860966,0
544,156.8333357,502.4506526,114.6820794,36.78244524,0
545,184.1862491,370.2602924,92.98599005,33.5936588,0
546,173.9349156,398.2431646,99.18439519,41.07848982,0
547,168.5040478,427.7909348,108.5700713,45.14683101,0
548,171.9603217,507.4442752,103.0333472,42.10470457,0
549,155.4805917,521.7066792,121.8345455,41.08263841,0
550,200.2467121,399.9181949,87.09666794,46.85372249,0
551,168.3494646,566.4225185,98.76733989,41.48609039,0
552,180.4755531,503.0522978,96.08899904,46.59886651,0
553,189.3735844,482.1068308,96.81913044,33.11732103,0
554,175.3141573,360.3701254,103.127677,33.84724212,0
555,169.2699593,336.3156916,85.73900575,36.83097155,0
556,169.9317618,460.5600638,101.465023,49.52831924,0
557,174.3547125,530.2918585,104.1527416,38.13227138,0
558,179.3915411,427.662906,112.5025734,37.46279731,0
559,166.5803278,475.021559,105.2383989,33.75169207,0
560,168.1556656,423.3931113,96.3385599,45.74179405,0
561,142.6226991,406.2317494,94.13875599,40.18255089,0
562,188.9594741,434.1374558,97.67181139,49.1297036,0
563,160.5189174,423.1103906,97.28974781,51.89906734,0
564,160.4251128,424.4153522,110.097782,37.67421698,0
565,181.3999337,402.5272103,107.6921125,40.29532374,0
566,188.7148508,540.845132,105.731261,32.01966233,0
567,178.3224969,455.5857631,97.48617516,41.85189953,0
568,158.0380437,473.3073219,115.4104898,44.40686567,0
569,170.9568914,331.0541863,94.44358418,27.92828597,0
570,176.4637011,486.243779,112.885952,33.27688384,0
571,174.4601674,439.6131196,105.4051271,39.17189386,0
572,171.0764891,421.1696599,114.0756781,39.38424069,0
573,178.6912638,389.812622,99.64107181,35.58487258,0
574,183.609264,457.7521921,87.84149147,42.56370949,0
575,188.7511318,457.3230854,92.89830919,38.78829975,0
576,181.7744751,506.8806802,90.60127666,44.18508293,0
577,172.9645153,383.9709916,108.9271721,43.24617195,0
578,155.7354584,453.5983206,94.43963053,38.97382864,0
579,182.8711954,417.511442,93.5312404,45.31212165,0
580,167.3558598,423.058077,95.90237839,43.18521261,0
581,176.7870703,466.6426714,112.3795819,41.76996921,0
582,151.9925518,464.4187224,95.61035573,42.86393699,0
583,169.4877528,498.0502523,81.02556439,33.41869198,0
584,165.8896063,420.7291119,109.7918258,42.04902677,0
585,176.0887764,431.7576455,112.8760047,38.83702621,0
586,150.5596668,419.9962666,80.8321912,45.43137504,0
587,196.2624391,430.3260719,82.00422098,40.30667479,0
588,220.0033112,414.947145,97.21572878,38.49238174,0
589,137.7013082,501.7706526,108.5571106,37.96021848,0
590,202.4755203,469.3548578,106.6406862,35.04369262,0
591,179.575085,508.2152306,95.99175626,35.75655229,0
592,206.7027094,515.1568579,100.8673078,40.43970106,0
593,178.1978861,440.6372634,90.92797959,44.54118311,0
594,170.1250163,449.6179038,86.56148323,38.28627843,0
595,148.1583681,451.1493676,91.76129282,34.92522727,0
596,166.8275721,528.4443815,94.44429116,34.23719037,0
597,146.458494,455.2569039,108.1149927,35.56631154,0
598,154.4330502,485.7073997,107.3606167,45.76772915,0
599,166.8124691,445.5868457,110.8215976,37.97089701,0
600,182.2334856,406.1711055,122.2320781,34.93508887,0
601,164.3833178,495.0837769,92.86939793,39.6242351,0
602,176.9778642,340.0027161,89.86208846,41.32224723,0
603,150.3696813,475.6906884,113.8658392,40.98503767,0
604,176.8966306,476.8468248,108.0508432,44.49650192,0
605,137.8599673,395.1869291,118.9079711,34.10391011,0
606,175.2784582,479.5129995,108.7685266,48.45583137,0
607,162.3019483,431.8047382,91.54123483,41.2508632,0
608,167.6535831,426.9762018,103.4804035,35.31996934,0
609,152.6539434,409.444376,106.6431664,39.84849852,0
610,136.402908,582.017224,105.4313435,42.22378449,0
611,175.5925977,499.2840367,119.7316786,32.68647344,0
612,203.5962552,416.3264498,93.10114182,38.69611006,0
613,172.8358418,515.7943903,98.01623464,49.10805482,0
614,185.8828303,422.43442,104.7059037,36.96909056,0
615,192.6209111,530.2261913,108.1773175,39.85592567,0
616,169.5885798,505.514408,121.4066151,35.15875062,0
617,183.5888358,414.7679781,97.70280875,52.7413216,0
618,188.781016,494.838951,102.7627999,40.69018984,0
619,167.825861,514.0410221,108.3619754,34.80813416,0
620,170.1166245,434.3494661,82.86419088,35.13698106,0
621,163.7150712,477.1012538,108.2388591,40.18165226,0
622,169.2697937,417.3629434,109.955258,40.77673362,0
623,197.2148354,456.0328732,114.0478341,43.40044793,0
624,153.1145891,552.2607389,104.523249,29.44946626,0
625,174.4246125,436.2018727,112.3968257,39.46712761,0
626,166.4910767,527.4384813,104.3292669,41.56003189,0
627,153.7731262,412.9753193,96.38280293,46.98683135,0
628,163.1367502,418.7499259,88.25226643,46.33519826,0
629,160.5024191,396.6801744,100.5443453,32.6584546,0
630,148.954711,519.7199196,107.8464431,45.15897177,0
631,182.9336993,490.6663724,104.7055098,38.22797004,0
632,175.0662915,407.6465301,89.8223543,38.68862884,0
633,145.9112687,394.9457798,77.00561357,42.2003789,0
634,187.6896897,429.768709,103.0417175,45.89392021,0
635,154.22852,487.6975043,105.6828259,42.38374632,0
636,184.8801555,363.2153926,96.26490829,34.26423163,0
637,170.5355885,410.2567198,74.16152307,43.71711699,0
638,187.3389453,432.2426128,104.411889,35.20283777,0
639,161.2255096,510.3895436,95.38066068,38.6830863,0
640,170.3794489,504.9232252,101.099042,41.46138947,0
641,143.3239427,505.3231148,95.23401543,45.30851816,0
642,192.9926986,499.5125669,104.2847444,33.75359026,0
643,156.0566997,520.5876709,83.22977722,37.76170236,0
644,167.6429169,480.0757903,100.7433738,43.307038,0
645,185.6577753,450.6133913,97.08325971,43.52335764,0
646,151.5861408,479.6466672,112.9733351,35.83838843,0
647,163.4636619,540.7750325,92.964997,33.62222247,0
648,149.5237812,503.7009877,100.9608114,43.45328473,0
649,183.2887429,357.7222357,103.0959992,30.71983987,0
650,170.7479768,383.942844,102.5383034,33.54313589,0
651,166.0124785,404.9286489,96.77114127,38.28814766,0
652,196.8122297,424.004831,109.4280882,40.24489041,0
653,196.978619,515.8607569,84.37674298,41.80503569,0
654,177.7481498,415.7484634,84.47013623,37.02436453,0
655,190.2158779,442.0890404,88.10461279,31.57524836,0
656,154.5131308,367.6730687,92.53341274,42.05264481,0
657,175.0408483,374.913328,91.91082981,41.89069055,0
658,193.2233362,505.8673308,117.7844872,35.25981144,0
659,165.0138119,507.8748246,98.26568312,45.20561488,0
660,168.1754905,459.7160018,104.7931058,42.60682018,0
661,139.4051032,469.2108243,112.4177204,32.9594812,0
662,162.7596394,458.5840897,88.47661129,39.27081564,0
663,175.2870348,501.5902602,101.2030367,45.2969212,0
664,172.6040821,510.7890996,90.58348741,40.38696125,0
665,153.3737583,382.7075514,88.60521148,42.14329923,0
666,162.6195854,417.0016923,95.72270507,48.709112,0
667,159.2636611,484.4926846,100.1142233,43.60207097,0
668,171.2493304,378.1929748,77.3347802,41.20069509,0
669,165.3307484,558.8097678,117.3984875,33.45502465,0
670,169.193606,422.6992248,99.11982471,34.66844865,0
671,161.1860922,483.7231575,93.54066232,28.52388312,0
672,180.8361874,460.8205973,110.6757677,33.66348835,0
673,159.8613546,434.9522588,110.2816094,39.95161198,0
674,185.349113,419.1574635,85.56564734,40.94111766,0
675,189.0774364,486.1475086,126.7317018,43.56666365,0
676,166.143167,507.051417,84.91118896,38.92717142,0
677,181.9668972,518.1230238,98.03254001,42.18997852,0
678,186.5253813,386.1161754,96.93456457,39.46190059,0
679,174.3939029,404.4098677,100.5692375,38.82435628,0
680,196.1430464,443.4730424,95.84500358,39.19869347,0
681,193.9852525,461.5110437,103.7661339,44.0664475,0
682,159.7238754,372.6073333,115.2671444,40.4859411,0
683,165.1708912,426.2700926,103.0762943,47.99433997,0
684,190.6200171,508.8847373,108.408072,25.96392981,0
685,180.4109581,410.6154599,103.6833485,37.85892182,0
686,198.5666719,484.2442303,107.7977285,35.97346462,0
687,179.1242857,384.126524,89.29917474,29.39462062,0
688,150.5633584,444.5594362,110.350557,46.27104672,0
689,172.9946218,482.7361532,93.98631252,41.71283677,0
690,164.9929634,502.3792807,81.37367744,42.45416828,0
691,183.0370959,378.9587739,87.4396549,45.43557468,0
692,145.1642135,526.7819457,81.91630496,46.90365538,0
693,190.3480649,457.6299822,87.15907128,42.71644306,0
694,180.202739,523.3495802,103.7023205,44.45784035,0
695,167.2706072,437.4558906,102.246491,37.30511333,0
696,184.2094156,409.4912276,99.07108685,37.12651926,0
697,186.9007669,366.5650307,105.4083091,34.57282839,0
698,157.2560896,513.5529401,87.60488294,35.34972222,0
699,185.5481539,396.5249766,93.30094457,44.95460772,0
700,172.0346725,545.8448091,112.682934,42.93863027,0
701,152.1345131,449.4262655,95.66279612,45.9536056,0
702,182.5427706,519.31238,95.98528575,35.15766136,0
703,157.1508675,452.0227774,117.2604488,36.90392626,0
704,193.7654922,438.8567054,110.1784742,33.05344775,0
705,165.9165155,424.1976098,98.70303302,45.16698482,0
706,177.598194,455.6843402,92.07817914,33.67593411,0
707,177.5600405,338.4064686,120.3977254,44.76889261,0
708,193.7504467,394.6188878,99.57961662,43.12683567,0
709,186.9580595,466.1464425,105.891705,43.53353357,0
710,145.9903261,468.6646164,81.43231171,39.54678778,0
711,179.8737099,497.861997,98.29441047,38.71528648,0
712,157.3558153,387.5321176,108.3622107,41.09531952,0
713,172.8239395,415.2422138,98.36707489,45.61395069,0
714,167.3949559,477.0796108,103.8872231,42.55017217,0
715,183.6522434,387.1641109,115.5483967,45.7490914,0
716,179.8142546,433.0585237,118.066906,38.61789689,0
717,158.7724648,569.2403576,90.58760332,42.54557551,0
718,167.3398182,545.6974876,112.6724665,40.63098699,0
719,195.7203334,393.9133693,109.1724615,40.84073378,0
720,176.0520195,421.8791608,107.8752256,43.70590002,0
721,173.364854,397.2738236,100.0346451,34.96033005,0
722,184.5515107,472.3462425,95.72490652,43.73291342,0
723,175.6230774,485.8992596,95.35950388,42.8452072,0
724,178.8208206,395.6126408,78.98407807,33.99163733,0
725,170.3439234,427.8656567,94.76633428,38.78816306,0
726,188.642015,471.981792,93.8543008,40.71154468,0
727,164.9828056,479.0669659,102.0166204,44.3441177,0
728,177.7179234,378.6780496,99.76759003,39.72984833,0
729,189.7614419,444.7517372,100.9383381,44.51247038,0
730,197.4491685,485.1327738,102.7947617,35.50558093,0
731,211.3886586,459.016866,88.03154928,41.31657503,0
732,186.9824594,525.5286108,97.09706651,33.5314038,0
733,186.226398,510.7483616,102.230758,37.4860082,0
734,188.7406624,492.2359341,106.518418,39.10634181,0
735,190.7108132,398.2288208,105.2000477,35.97311617,0
736,188.5933537,421.3651546,106.9223677,42.96652989,0
737,164.9605233,523.1609227,90.43477963,37.59443037,0
738,177.935285,374.6152739,89.98551404,39.64397696,0
739,181.3305844,553.9142172,99.35403005,37.34436749,0
740,166.5714559,423.486316,106.9703372,39.12022924,0
741,194.8352573,510.6897454,86.39088288,47.57830715,0
742,208.7830349,519.4412916,95.45293588,36.04305319,0
743,175.4314002,481.4607165,99.61821021,50.79209468,0
744,186.6893717,439.1686867,94.9871726,33.08748162,0
745,199.5553007,318.0318192,102.3141066,38.62083476,0
746,259.5856408,639.1619398,131.3043131,54.96590737,1
747,227.0347701,574.1067188,144.3842321,60.8504835,1
748,220.2183477,628.6979385,116.596375,55.67720066,1
749,228.5657988,607.7968828,121.9150008,46.22726577,1
750,257.5809194,528.281001,103.1725898,56.73902023,1
751,238.3290216,579.1159485,127.4355375,49.01941783,1
752,241.2827186,465.7536079,143.9222731,41.64466255,1
753,253.589847,534.741641,135.5737527,47.66938071,1
754,207.6164939,533.2122513,115.5514223,46.91430691,1
755,235.229491,634.3250082,137.5789209,45.03181372,1
756,215.1519804,554.715663,101.3653792,42.38985831,1
757,242.4056393,718.0180832,148.6541684,47.37784879,1
758,244.8631906,575.9198272,115.843578,42.44843893,1
759,218.3739227,579.6131179,149.4918595,45.87992946,1
760,230.0367558,596.2442467,135.5262641,58.84871599,1
761,240.384006,520.1631902,112.7173175,54.12139079,1
762,191.2503649,613.6345069,113.870273,51.50819391,1
763,249.8672879,452.2904867,130.215641,45.36542917,1
764,250.2348571,662.2032707,98.69257955,48.66685077,1
765,238.3139229,462.2480462,118.783746,51.02763082,1
766,251.6826533,557.6171093,123.9096908,55.37511742,1
767,238.1153445,501.7475961,139.5494892,56.3255694,1
768,205.5644245,671.8179254,130.968182,39.67671299,1
769,201.8960683,610.4881214,127.6481156,54.48801954,1
770,160.3476201,441.0341774,113.6403096,42.89175393,0
771,126.0211977,435.7985404,94.97558057,37.94704684,0
772,178.4366607,433.9393916,97.07137364,38.06470975,0
773,157.0447112,357.6602928,120.890624,43.16514561,0
774,163.4208737,371.1103133,89.37239033,40.67290057,0
775,208.3725688,376.1847062,87.00862561,35.16496725,0
776,163.0892863,381.0782484,89.0236494,37.40181483,0
777,153.2236479,408.744899,114.3895184,43.44089067,0
778,220.3553196,462.6798788,81.85772302,41.72991782,0
779,181.8871454,491.6875801,96.24293288,36.02542294,0
780,174.6199161,440.664145,91.35387623,42.2645694,0
781,134.87849,511.1150605,109.0765466,36.15488889,0
782,187.507296,459.5133462,107.6259224,35.53637462,0
783,172.2096989,441.5373067,100.1572803,43.36613535,0
784,168.1215418,436.7707868,116.7739411,36.99095181,0
785,179.9778591,468.9315498,98.64541917,38.86537341,0
786,166.9349663,581.8681106,93.12526728,33.69631776,0
787,165.9338933,394.8920167,88.18079001,41.67281838,0
788,180.9802577,403.923973,105.196352,41.92373376,0
789,158.299339,522.129965,94.38393541,32.35736332,0
790,132.626323,422.3332368,91.670824,43.71033981,0
791,159.051887,427.8164741,102.7007241,33.89046614,0
792,176.2251523,399.1167421,93.52804114,38.61736855,0
793,159.4923284,486.5872912,104.1475957,42.65104177,0
794,145.8938596,464.1752867,87.6676721,34.21320849,0
795,142.3700272,515.8646176,101.7803652,32.35763078,0
796,197.4129986,520.5144664,111.1494725,48.16725261,0
797,179.9063291,388.3687748,85.25359619,41.57594501,0
798,143.189396,495.8617369,116.0779592,36.00315524,0
799,168.7528693,413.5014074,103.4383415,43.78093501,0
800,154.6714022,405.3945193,96.44270603,36.24060191,0
801,167.7916837,451.3279596,80.56770839,38.64940823,0
802,176.2808576,489.3046733,104.1144929,34.98921879,0
803,169.4268073,433.2571746,106.875088,37.84429461,0
804,165.2918103,477.0901675,81.52150686,50.96191612,0
805,178.0519088,478.9347122,89.58713746,46.46824976,0
806,165.3411992,407.9942973,97.38125073,44.70436105,0
807,191.6891802,504.0333873,91.21196051,42.17062567,0
808,149.6960515,368.9943783,99.25281871,37.8765804,0
809,149.8991038,395.9942152,98.47988827,39.32391402,0
810,165.4110044,419.595893,94.96514833,38.88872133,0
811,173.8131322,462.2655427,99.6252661,32.85997712,0
812,187.9476456,522.3506062,89.4803428,43.29352037,0
813,191.707715,447.8904299,84.09357672,48.83241618,0
814,156.0213648,460.217869,112.396572,35.85203253,0
815,169.383838,481.8072795,69.90698162,44.96167576,0
816,175.7301962,462.1878736,105.0969012,41.24864109,0
817,184.8130957,460.7479461,108.4047386,36.4396326,0
818,164.2318001,422.9181363,97.10721405,40.68350177,0
819,167.3661778,429.5831758,84.93846618,41.14512665,0
820,154.3700475,410.7739288,86.40756903,46.08411694,0
821,163.5907089,461.4252488,99.24857341,47.09577819,0
822,162.1125506,447.9129684,115.7314351,46.36212337,0
823,157.470391,396.4763909,85.69329474,35.83907925,0
824,164.0938177,471.5275933,115.6191394,36.33508903,0
825,185.4327474,425.0342048,96.13325506,44.53425347,0
826,177.998315,406.4717007,103.6096917,26.46132226,0
827,168.9948698,454.141722,105.2558551,49.40100752,0
828,165.102266,460.5411901,99.8071822,38.8602861,0
829,200.1820762,383.6101528,90.45000626,35.79913447,0
830,151.6815246,406.4984996,103.6502552,50.30306828,0
831,167.8040418,311.4879096,107.2456665,44.81085933,0
832,194.4079594,534.9040972,101.5447647,37.26015284,0
833,165.4405863,516.0506445,98.07450281,37.46693566,0
834,200.9299381,525.4923936,106.1991926,43.16592421,0
835,153.0934857,485.5147881,85.65342743,45.0543394,0
836,205.4673652,514.3656161,109.6881284,39.40337374,0
837,192.4128776,509.8086526,92.42120967,39.71201639,0
838,161.3008915,433.481002,108.9766989,41.93868269,0
839,163.8450752,497.7927144,101.265369,43.5184836,0
840,146.5437379,478.1118909,113.596004,40.60887518,0
841,192.5454435,459.2164849,107.9251881,52.28103197,0
842,166.521377,435.6039921,120.1960705,39.70379752,0
843,158.706544,459.4995991,83.90590828,43.74862655,0
844,175.3538759,523.1479293,92.94345148,36.21900325,0
845,187.6542802,411.7886114,112.0830854,41.49901558,0
846,173.6162735,471.1266274,106.2467669,41.16093203,0
847,192.7748543,513.1114204,101.2584112,36.99273723,0
848,162.6588619,430.5645261,107.1051432,46.4244189,0
849,183.9562212,418.0364192,115.0831709,38.37980641,0
850,167.5662944,523.6255689,101.6802794,42.3356728,0
851,184.2352572,391.0262048,87.88824185,30.75547399,0
852,197.1718119,397.396946,101.3122907,52.05650446,0
853,185.4985799,411.3357276,109.6462883,36.25637945,0
854,169.7920577,497.8114325,96.67786701,39.90263928,0
855,149.9822325,420.3686488,93.0658485,39.48771663,0
856,155.1706782,490.7701522,97.2954554,41.33908837,0
857,184.0259695,372.1672731,123.6905506,36.42707338,0
858,165.4531513,400.7319915,105.0882107,29.97452472,0
859,163.3245662,389.0691089,111.0602938,32.51037334,0
860,173.809694,405.0772679,93.43264172,40.90750951,0
861,175.9979004,461.3253876,95.58756162,35.7954927,0
862,177.2392354,432.6308171,91.83860605,52.36867623,0
863,186.3149356,488.6619406,119.0724273,35.36489599,0
864,156.0419726,449.8999563,105.0126444,40.22635689,0
865,166.1170744,453.6924421,104.4678607,38.60290932,0
866,154.1580622,532.7293494,93.18890482,35.97508638,0
867,174.0780326,467.5094728,113.2058319,38.84170964,0
868,172.2357503,449.3197938,108.0579366,40.93815323,0
869,183.0872476,462.58894,116.1074103,31.37291167,0
870,170.19227,481.6582317,93.74367879,43.51402805,0
871,174.3640938,451.8253318,99.28399634,35.90360169,0
872,187.0427723,422.8656342,103.3004776,40.00267727,0
873,181.7317092,433.5906982,85.64200722,42.91484785,0
874,177.0263972,377.132233,87.74419134,33.87008146,0
875,189.0743039,448.8791949,113.2035747,28.5912877,0
876,169.4293298,513.6012336,102.2974364,44.9881689,0
877,180.3310452,419.9321814,110.422392,29.55433888,0
878,168.7096336,530.0001675,82.88114726,36.88615927,0
879,179.6380053,418.0845599,84.51095307,43.49749602,0
880,180.0833697,435.9404256,105.0432679,35.84488921,0
881,166.8727816,461.6816544,107.9759702,45.20146429,0
882,149.9111691,428.303094,105.4845668,41.78868323,0
883,144.7490022,370.2513507,96.5366729,46.11166244,0
884,177.016557,398.9264496,94.05975823,39.49408244,0
885,179.8010218,434.8040953,99.99567003,45.98394188,0
886,164.6966533,419.543671,104.3950109,36.67557494,0
887,154.1954217,393.0802998,74.20322812,32.72818937,0
888,170.3272638,407.0954991,100.6428966,32.57814774,0
889,167.6235507,427.8789127,116.5937926,44.56444004,0
890,161.730226,466.4842159,91.80882718,50.00470326,0
891,151.8379568,386.0137514,110.7427716,34.02489068,0
892,167.4677678,422.8988524,100.5827444,37.25574666,0
893,160.8612439,420.119255,103.7087614,44.50564628,0
894,141.8409216,465.5778051,104.904894,44.11117347,0
895,151.3691156,451.6111443,101.4523939,31.25504532,0
896,180.6992755,459.4099817,95.83108907,46.79205476,0
897,141.7014088,476.1175034,104.4081911,50.04189038,0
898,195.3655191,502.8791371,107.9030627,44.01095868,0
899,173.5336844,404.116184,96.86197539,35.04641195,0
900,156.0572537,462.714897,118.3509593,28.15903528,0
901,166.2232671,531.4557291,85.94815441,43.03281615,0
902,183.3510341,575.4773031,87.42612686,35.16165381,0
903,159.0131849,446.8465422,90.15267009,38.90879851,0
904,153.3154984,409.7271665,101.4649753,46.65532079,0
905,161.2586957,343.3625881,95.64907008,38.90068018,0
906,122.2150691,378.0059213,105.9591597,40.78384218,0
907,154.8541802,458.1684425,94.63859446,38.34325197,0
908,162.3302089,459.00563,96.20604413,31.64549367,0
909,169.5679043,411.3024207,105.4295739,43.74951566,0
910,176.4734348,370.3185685,102.706479,36.0522304,0
911,182.6239045,549.9300011,89.01228208,35.03131243,0
912,174.1629641,462.5721045,71.33045566,43.58729202,0
913,167.2741097,461.0696607,102.4513204,41.4782519,0
914,213.7698192,424.5218926,122.1513047,28.73970756,0
915,148.5575891,419.8735462,101.8763167,39.05201396,0
916,146.5021956,413.1933686,86.2712357,37.48552117,0
917,188.7347493,523.6872855,103.4306777,42.77601227,0
918,136.3620348,456.8167248,115.8117294,41.91363838,0
919,165.2610438,565.9478377,80.70233387,34.49163184,0
920,179.3406427,515.1567056,94.66148707,41.15691695,0
921,183.8966693,372.2628704,93.6532283,36.86500635,0
922,159.6935889,399.4262294,97.51986261,47.24730711,0
923,149.6728734,521.3573888,103.3174909,48.57015093,0
924,157.8480388,465.6088067,92.77991014,37.73373787,0
925,164.5511228,511.2101257,104.7432149,33.49127678,0
926,178.5480753,492.015322,88.68023767,42.82003642,0
927,172.9554431,495.2471171,93.07593817,43.83384755,0
928,159.004654,457.8196384,97.96606264,46.80029615,0
929,168.2362899,432.7301334,115.0080362,38.3743411,0
930,184.2822991,429.9798605,99.68905137,31.75508,0
931,159.4546514,459.3458776,105.4553297,35.51810742,0
932,150.5239691,480.2578667,89.0418397,32.47860562,0
933,151.8431417,473.7654546,83.45685334,45.96537244,0
934,179.0476206,485.4022303,98.07533884,40.9037042,0
935,181.3733656,408.9148663,104.6933724,33.25744508,0
936,157.9699608,491.5805288,82.713118,43.1062673,0
937,150.0111164,505.1410134,118.3173104,39.27129923,0
938,170.7616881,408.7768425,104.8500747,41.99055607,0
939,206.5275653,408.7991196,102.8618805,38.921679,0
940,188.6390221,565.2214425,101.9611177,45.74583612,0
941,178.4318281,463.0312397,95.80715117,44.76656653,0
942,173.4113283,432.8590388,95.27561279,46.54270521,0
943,169.497884,353.8708117,104.2787144,29.13505092,0
944,147.7206153,493.0746459,104.8136602,41.27141711,0
945,153.930481,353.4660122,99.6570721,42.80617655,0
946,175.4818079,475.9516312,88.74525795,39.98633475,0
947,179.8608069,461.4783685,120.2999895,35.82350424,0
948,172.6457168,386.9858146,96.07297027,35.75564271,0
949,161.82487,478.7530379,88.3398396,41.67448931,0
950,170.3521169,628.7909568,107.5515325,37.71694505,0
951,154.5824113,373.8123593,94.66143393,37.94780035,0
952,176.3620809,478.3588225,83.9003302,43.86527358,0
953,165.6343103,446.81776,92.35198615,28.52684016,0
954,182.3697845,484.138876,97.7861201,44.06061048,0
955,168.0832954,448.998524,91.12274323,34.63341014,0
956,199.0048688,529.9040008,97.83128814,45.65623295,0
957,171.1255811,396.0424586,103.1781501,36.2316762,0
958,171.9789267,470.1171659,103.03959,42.87574934,0
959,153.1714383,398.5711383,109.7182808,38.46566398,0
960,170.9816748,415.0260889,91.53267179,38.07246236,0
961,185.361327,451.8915021,105.3036282,42.7427904,0
962,177.4070453,412.7407748,94.92689476,27.33670491,0
963,158.703392,370.0405201,120.0708988,44.34936064,0
964,172.1297946,450.2404785,87.63518743,35.23996928,0
965,147.9426922,525.4244359,79.13650393,44.29543861,0
966,156.9627885,509.0877594,105.3209243,38.93937147,0
967,172.5040152,367.9994244,90.77160044,44.92377456,0
968,159.1814623,482.0615452,95.61845656,44.76412756,0
969,153.7247803,450.2543373,85.19744293,43.69813727,0
970,172.4180989,375.7019069,95.5682646,42.11166079,0
971,174.588145,460.5053527,95.4839133,33.29357164,0
972,184.2242276,438.8233145,102.6943576,46.60951543,0
973,191.8731711,382.7366256,100.8936911,37.94021952,0
974,160.5512235,515.3896773,110.1753715,42.18630441,0
975,155.8242469,427.3026269,106.8279454,36.09401471,0
976,193.2049476,326.1895243,88.35769424,39.4140093,0
977,138.8448005,496.2428064,102.2442882,43.42677214,0
978,165.6130619,509.4332411,71.981022,39.90651031,0
979,164.0970086,429.6352085,91.31003465,47.08574902,0
980,184.7214869,508.7784215,105.5078394,45.42765907,0
981,157.8874151,455.0054138,90.96401732,43.12239613,0
982,154.5946342,503.1218027,110.9645737,39.63126075,0
983,173.255201,474.2411498,99.80347087,36.19859907,0
984,149.7450629,468.9033125,105.3515998,38.58479814,0
985,169.4252768,432.4048784,97.08736185,48.03607097,0
986,182.2018763,380.0622012,108.2171087,34.51360199,0
987,160.4597756,417.4247703,102.7343795,47.71307427,0
988,155.738356,416.1789353,99.47976536,39.36207585,0
989,185.5756918,378.8130735,122.0429722,39.79011961,0
990,168.4767969,421.2368566,104.2393042,43.0168162,0
991,188.5659093,406.6471454,84.49766474,38.9230341,0
992,181.0136912,433.6695758,97.79355146,41.0393458,0
993,190.8358436,344.4038979,100.3137498,42.08386206,0
994,163.1152304,408.4994939,109.2847028,39.49231551,0
995,181.8433155,412.1956596,99.56383419,37.73281709,0
996,175.9707852,432.6774326,85.03367529,34.81126707,0
997,203.7333873,417.1964502,124.7117523,39.17623872,0
998,189.0831842,521.7103041,79.05532904,40.25245403,0
999,170.3937885,466.8664664,91.59313227,39.29655232,0
1000,200.9377168,384.7213634,130.9850189,33.45987508,0
1001,181.1832375,502.0449234,113.4060845,39.46924188,0
1002,178.8897087,403.5567725,118.9275325,43.891223,0
1003,186.8738379,438.3791343,119.2342051,41.69982284,0
1004,188.681934,479.9662332,140.7249685,41.25916628,0
1005,170.6064772,447.5340941,130.8426725,36.38413265,0
1006,204.352186,458.2084574,106.3303683,49.70656404,0
